Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(nÃºmero)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(Â°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",Unnamed: 7,Nome,Codigo Estacao,Latitude,Longitude,Altitude,Situacao,Data Inicial,Data Final,Periodicidade da Medicao
2019-12-31,8.0,"23,4","962,422177","23,797984","11,7","2,942339",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2020-01-31,11.0,"157,2","961,997984","23,383064","10,4","3,272312",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2020-02-29,9.0,34,"964,213793","22,220115","7,8","3,082328",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2020-03-31,3.0,"19,6","965,122174","23,825206","8,1","2,980327",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2020-04-30,6.0,"38,2","967,628804","18,437965","10,1","3,025924",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2020-05-31,11.0,"200,6","967,621909","14,965726",11,"2,613038",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2020-06-30,14.0,"256,4","966,29875","14,971945","11,1","3,398056",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2020-07-31,16.0,"299,8","967,618011","12,369086","12,1","3,141263",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2020-08-31,8.0,"107,6","968,203763","15,130511","10,4","3,444624",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2020-09-30,15.0,"83,6","965,910833","16,815694",10,"3,788472",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2020-10-31,8.0,"37,8","963,954301","19,963844","11,6","3,988844",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2020-11-30,7.0,52,"964,354088","21,367476","14,9","4,186341",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2020-12-31,12.0,"121,6","962,185513","22,870722","10,9","3,446488",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2021-01-31,14.0,,"962,054938","22,531944","11,4","3,114506",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2021-02-28,7.0,"65,2","963,177976","21,276786","7,9","2,628274",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2021-03-31,9.0,104,"963,884543","21,060081","9,8","2,575403",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2021-04-30,6.0,"46,4","967,278056","19,035972","8,9","3,264028",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2021-05-31,9.0,"215,4","967,756452","14,035081","8,7","2,840054",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2021-06-30,10.0,"138,6","969,037639","12,674444","15,1","3,269445",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2021-07-31,3.0,14,"970,650134","12,466801","11,5","2,701344",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2021-08-31,5.0,"164,2","968,361694","15,624597","11,9","3,554704",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2021-09-30,13.0,"161,6","965,350972","16,96125","10,3","3,742778",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2021-10-31,14.0,239,"964,827823","18,471371","10,4","3,55457",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2021-11-30,4.0,"26,6","962,618068","22,043756","9,3","3,895386",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2021-12-31,6.0,57,"961,89162","23,776981","11,3","4,131966",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2022-01-31,10.0,60,"961,505265","25,770816",14,"3,631627",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2022-02-28,5.0,"50,4","962,487096","24,044599","11,3","2,972449",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2022-03-31,13.0,"220,6","964,0107","20,68525","12,9","3,319629",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2022-04-30,14.0,"195,6","965,480417","18,107361","11,9","3,295833",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2022-05-31,21.0,"217,8","967,677688","13,484005","11,6","3,134274",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2022-06-30,16.0,"195,2","968,016969","11,900296","11,3","3,063201",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2022-07-31,14.0,"110,6","965,955281","16,718588","9,6","3,134589",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2022-08-31,12.0,"88,6","968,723387","13,582392","10,6","3,753788",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2022-09-30,13.0,"55,8","967,434722","14,18","12,4","3,900972",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2022-10-31,13.0,109,"964,708737","17,073253","15,4","3,499328",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2022-11-30,8.0,"54,6","965,837275","20,115563",9,"4,20769",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2022-12-31,7.0,"68,2","961,475083","23,834365","8,9","3,472278",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2023-01-31,10.0,"62,8","962,221451","24,718113","11,6","2,972285",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2023-02-28,8.0,,"963,541764","22,82371","9,3","2,830398",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2023-03-31,10.0,"133,4","964,359938","23,27992","12,1","2,756767",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2023-04-30,12.0,"27,8","965,450676","18,637784","11,8","3,11622",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2023-05-31,10.0,,"968,596419","16,185061","8,5","2,137256",, CRUZ ALTA, A853, -28.60344, -53.673597, 426.69, Operante, 2008-01-01, 2023-05-30, Mensal
2008-01-31,9.0,143,"1001,957918","26,058614","10,2","3,751338",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2008-02-29,8.0,"102,6","1002,235201","25,402011","8,8","2,795977",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2008-03-31,6.0,"118,2","1003,805108","23,597312","8,1","2,813306",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2008-04-30,6.0,"53,4","1004,44625","19,341805","6,4","2,170139",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2008-05-31,11.0,"79,2","1008,815495","15,374022","6,7","2,701944",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2008-06-30,10.0,,"1009,948249","11,515362",7,"2,523222",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2008-07-31,8.0,"67,6","1007,991753","16,495679","8,8","3,719828",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2008-08-31,10.0,"98,4","1006,999378","14,387742",10,"3,436141",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2008-09-30,4.0,30,"1009,069494","15,667411","8,8","3,68006",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2008-10-31,8.0,"202,2","1006,095635","19,726293","11,1","3,843314",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2008-11-30,4.0,"14,6","1003,585048","24,130405","8,1","2,665719",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2008-12-31,5.0,"24,2","1002,213441","25,708333","8,6","2,400538",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2009-01-31,10.0,109,"1002,674211","25,27798",9,"2,968122",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2009-02-28,10.0,"133,8","1001,9","25,2875",8,"2,652381",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2009-03-31,5.0,"139,2","1003,02621","23,880108","5,8","2,107124",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2009-04-30,6.0,25,"1007,306389","20,761389","9,1","2,100139",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2009-05-31,7.0,"91,6","1006,358602","17,487231",9,"2,691532",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2009-06-30,11.0,"18,4","1009,83425","11,565948","8,4","2,561944",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2009-07-31,7.0,"27,8","1010,00793","10,89543","12,4","2,557661",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2009-08-31,3.0,27,"1006,969086","16,56129","11,8","3,934677",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2009-09-30,13.0,"120,4","1007,450972","15,653611",11,"2,683333",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2009-10-31,6.0,"46,4","1003,708908","19,813218","9,9","2,315517",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2009-11-30,21.0,"558,6","998,307639","23,494722","11,3","2,151667",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2009-12-31,12.0,"309,8","1001,385215","24,263844","10,6","1,111962",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2010-01-31,10.0,"168,6","1001,291557","25,600782","9,9",",709005",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2010-02-28,14.0,303,"1001,020536","25,629911","8,6","1,165476",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2010-03-31,4.0,"134,2","1003,273387","24,120833","9,6","1,14664",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2010-04-30,7.0,"31,8","1007,835278","19,361667","9,9","1,6125",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2010-05-31,17.0,"188,2","1008,74879","15,612769","13,3","1,683468",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2010-06-30,6.0,"5,6","1009,575833","14,202083","9,9","2,122778",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2010-07-31,13.0,"126,6","1009,73414","12,759409","8,6","2,246505",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2010-08-31,4.0,"8,2","1009,957319","14,026939","9,6","2,623182",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2010-09-30,12.0,162,"1006,088333","16,809583","14,4","2,469444",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2010-10-31,7.0,46,"1006,216129","18,765995","10,3","2,566398",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2010-11-30,5.0,"22,6","1002,981111","22,134306",8,"2,030417",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2010-12-31,8.0,"94,2","999,344893","24,953629","9,8","2,418011",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2011-01-31,14.0,119,"999,587366","26,550672","8,6","1,563979",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2011-02-28,9.0,76,"1002,298512","25,026935","7,8","1,860863",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2011-03-31,4.0,"79,8","1004,131513","23,121442","8,4","1,988691",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2011-04-30,7.0,58,"1005,492778","20,356389","8,1","1,304444",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2011-05-31,9.0,"56,4","1009,435484","16,288172","8,7","1,993145",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2011-06-30,12.0,57,"1007,875556","13,254306","9,1","1,965694",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2011-07-31,11.0,"57,6","1008,651613","12,518548","9,9","2,138038",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2011-08-31,8.0,"97,2","1007,250135","14,19785","9,7","2,812366",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2011-09-30,6.0,75,"1008,637639","17,440972","11,2","3,125",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2011-10-31,11.0,179,"1004,167742","19,340323","12,2","1,669893",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2011-11-30,5.0,"54,2","1003,277639","23,399306","9,5","2,504861",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2011-12-31,5.0,"173,6","1002,002383","23,941508","15,5","3,118157",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2012-01-31,6.0,"51,4","1001,802016","26,028495","8,1","3,188844",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2012-02-29,8.0,"99,4","1001,106897","26,56796","10,5","3,205172",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2012-03-31,8.0,43,"1004,81513","23,26953","9,5","2,700152",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2012-04-30,7.0,143,"1006,056111","19,465139","9,9","2,443611",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2012-05-31,8.0,40,"1008,337231","18,009677","8,4","2,931317",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2012-06-30,8.0,"39,2","1008,33375","14,121389","7,4","2,638611",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2012-07-31,4.0,"30,8","1010,125538","11,532124","8,2","2,76129",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2012-08-31,11.0,137,"1008,850922","18,019167","10,8","3,855472",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2012-09-30,4.0,,,,"11,2",,, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2012-10-31,3.0,,,,"9,7",,, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2012-11-30,4.0,"35,4","1002,957639","24,310139","8,3","3,425833",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2012-12-31,14.0,309,"999,493145","24,828763","11,3","3,748118",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2013-01-31,7.0,"150,8","1003,61828","24,422581","8,5","3,165054",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2013-02-28,10.0,261,"1002,275446","24,481548","8,2","3,20372",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2013-03-31,11.0,"150,8","1005,242306","21,159195","12,5","3,060278",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2013-04-30,5.0,"86,6","1006,55","19,835972","10,7","2,568056",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2013-05-31,14.0,"96,6","1007,127016","15,882527","9,2","2,653495",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2013-06-30,16.0,"29,6","1008,585972","13,811982","6,3","2,330164",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2013-07-31,10.0,"97,2","1010,376712","13,811179","10,1","3,143011",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2013-08-31,7.0,"15,8","1010,462903","12,779435","8,4","3,444489",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2013-09-30,6.0,"45,8","1007,289444","17,037222","10,3","3,741667",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2013-10-31,7.0,"80,4","1005,582796","20,429301","9,3","3,753898",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2013-11-30,10.0,"216,6","1002,092778","22,571528","11,5","3,850694",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2013-12-31,5.0,"91,4","999,992876","26,879973","10,9","2,947043",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2014-01-31,11.0,"154,8","1001,848253","26,502688","9,5","3,167608",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2014-02-28,12.0,294,"1002,552976","25,205357","10,2","3,589435",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2014-03-31,12.0,"199,6","1004,188038","21,508871","8,3","2,620968",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2014-04-30,9.0,"82,4","1006,75625","20,0475","10,6","3,196111",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2014-05-31,14.0,"142,8","1007,860127","16,200456","9,5","2,72202",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2014-06-30,11.0,"83,2","1008,690278","13,780139","10,3","3,158056",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2014-07-31,10.0,"89,6","1010,058064","14,827688","8,8","3,162097",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2014-08-31,8.0,"24,2","1008,542876","16,363441","8,6","3,300941",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2014-09-30,16.0,"213,2","1004,780278","17,994028","13,2","3,969167",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2014-10-31,12.0,"132,4","1004,377016","21,89207","11,9","4,098656",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2014-11-30,7.0,"51,2","1003,145972","23,108611","10,7","3,341111",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2014-12-31,13.0,"437,2","1001,860887","23,74664","11,6","3,219355",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2015-01-31,16.0,"210,6","1003,223311","25,001765","8,1","2,798907",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2015-02-28,10.0,143,"1002,90253","25,008929","8,2","2,669792",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2015-03-31,9.0,"92,4","1004,861425","23,518817",7,"2,340323",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2015-04-30,2.0,"28,4","1006,828611","21,116389","7,8","2,615694",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2015-05-31,8.0,"106,4","1008,481586","17,574866","8,7","2,719758",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2015-06-30,11.0,55,"1009,155278","15,557778","9,7","2,578889",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2015-07-31,14.0,77,"1008,615726","14,089919","7,2","2,561828",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2015-08-31,14.0,"167,6","1004,822984","18,449059","10,7","2,836693",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2015-09-30,7.0,60,"1005,010278","17,171667","9,9","2,415694",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2015-10-31,14.0,"317,2","1005,320564","18,585215",11,"2,606855",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2015-11-30,12.0,"245,8","1002,733056","21,125694","10,3","2,95375",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2015-12-31,13.0,"360,6","1001,312769","23,894489","11,8","1,936021",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2016-01-31,7.0,"115,6","1001,741129","26,700269","9,5","1,52043",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2016-02-29,7.0,"92,8","1002,003305","25,894971","8,1","1,121983",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2016-03-31,10.0,"124,2","1006,658333","21,495027","7,4","1,499731",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2016-04-30,4.0,,,,,,, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2016-05-31,,,,,,,, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2016-06-30,,,,,,,, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2016-07-31,,,,,,,, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2016-08-31,8.0,84,"1007,936858","15,87958","9,5","3,297755",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2016-09-30,11.0,"25,4","1009,979022","15,880018","7,3","3,267361",, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
2016-10-31,15.0,"239,6","1004,597834","19,507501","13,3",,, URUGUAIANA, A809, -29.83987, -57.081899, 74.29, Operante, 2008-01-01, 2023-05-30, Mensal
